Year,Category,Latitude,Longitude,Highest Wind Speed
1955,TS,14.3N,109.6W,45
1955,TS,14.8N,109.0W,45
1955,TS,15.3N,108.7W,45
1955,TS,15.8N,108.5W,45
1955,TS,16.5N,108.6W,45
1955,TS,17.2N,108.9W,45
1955,TS,15.8N,99.0W,45
1955,TS,15.7N,100.1W,45
1955,TS,15.4N,101.1W,45
1955,TS,15.0N,102.0W,45
1955,TS,14.5N,102.9W,45
1955,TS,14.2N,103.6W,45
1955,TS,14.1N,104.4W,45
1955,TS,14.3N,105.7W,45
1955,TS,14.6N,107.0W,45
1955,TS,14.8N,107.9W,45
1955,TS,14.9N,108.9W,45
1955,TS,17.6N,104.5W,45
1955,TS,17.8N,105.4W,45
1955,TS,17.9N,106.3W,45
1955,TS,18.0N,107.0W,45
1955,TS,18.1N,107.6W,45
1955,TS,18.1N,108.2W,45
1955,TS,18.1N,108.7W,45
1955,TS,18.0N,109.0W,45
1955,TS,18.0N,109.2W,45
1955,TS,18.2N,109.6W,45
1955,TS,18.5N,109.9W,45
1955,TS,18.8N,110.3W,45
1955,TS,19.0N,110.8W,45
1955,TS,19.3N,111.2W,45
1955,TS,19.6N,111.7W,45
1955,TS,19.8N,112.2W,45
1955,TS,20.0N,112.7W,45
1955,TS,19.4N,105.6W,45
1955,TS,19.2N,106.3W,45
1955,TS,19.4N,106.9W,45
1955,TS,19.7N,107.0W,45
1955,TS,20.0N,107.1W,45
1955,TS,20.6N,107.3W,45
1955,TS,21.4N,107.7W,45
1955,TS,22.3N,108.3W,45
1955,TS,23.2N,109.0W,45
1955,TS,24.0N,109.8W,45
1955,TS,24.9N,110.6W,45
1955,TS,25.6N,110.8W,45
1955,TS,26.3N,110.6W,45
1955,Category 1,15.0N,104.0W,75
1955,Category 1,15.9N,104.2W,75
1955,Category 1,17.0N,104.4W,75
1955,Category 1,18.3N,104.8W,75
1955,Category 1,19.3N,104.6W,75
1956,Category 1,13.3N,113.1W,75
1956,Category 1,13.7N,115.6W,75
1956,Category 1,13.9N,118.0W,75
1956,Category 1,14.0N,120.0W,75
1956,Category 1,14.0N,122.0W,75
1956,TS,15.9N,104.0W,45
1956,TS,15.8N,104.5W,45
1956,TS,15.7N,105.1W,45
1956,TS,15.7N,105.6W,45
1956,TS,15.7N,106.1W,45
1956,TS,15.7N,106.7W,45
1956,TS,15.7N,107.3W,45
1956,TS,15.7N,107.8W,45
1956,TS,15.7N,108.2W,45
1956,TS,15.7N,108.8W,45
1956,TS,15.8N,109.3W,45
1956,TS,15.8N,110.1W,45
1956,TS,15.8N,110.8W,45
1956,TS,16.0N,111.5W,45
1956,TS,16.2N,112.1W,45
1956,TS,16.4N,113.0W,45
1956,TS,16.7N,113.9W,45
1956,TS,17.2N,115.0W,45
1956,TS,17.9N,116.0W,45
1956,Category 1,16.5N,105.0W,75
1956,HU,16.4N,106.0W,70
1956,HU,16.3N,107.0W,65
1956,TS,16.6N,107.6W,45
1956,TS,17.6N,108.5W,45
1956,TS,18.5N,108.8W,35
1956,TD,20.0N,109.0W,25
1956,Category 1,13.1N,97.0W,75
1956,Category 1,13.2N,97.8W,75
1956,Category 1,13.7N,98.7W,75
1956,Category 1,14.5N,99.5W,75
1956,Category 1,15.5N,100.3W,75
1956,Category 1,16.5N,100.9W,75
1956,Category 1,17.6N,101.5W,75
1956,Category 1,17.8N,107.8W,75
1956,Category 1,18.6N,108.5W,75
1956,Category 1,19.1N,109.4W,75
1956,Category 1,19.5N,110.8W,75
1956,Category 1,19.7N,112.3W,75
1956,Category 1,19.8N,113.6W,75
1956,Category 1,19.8N,114.9W,75
1956,Category 1,19.7N,116.3W,75
1956,Category 1,19.7N,117.7W,75
1956,Category 1,19.7N,119.1W,75
1956,Category 1,19.7N,120.4W,75
1956,Category 1,19.8N,121.7W,75
1956,Category 1,20.0N,122.9W,75
1956,TS,16.7N,122.2W,45
1956,TS,16.9N,122.6W,45
1956,TS,17.0N,123.1W,45
1956,TS,17.1N,123.7W,45
1956,TS,17.1N,124.3W,45
1956,TS,17.1N,125.1W,45
1956,TS,17.2N,126.0W,45
1956,TS,17.3N,127.0W,45
1956,TS,17.3N,128.1W,45
1956,Category 1,16.9N,112.9W,75
1956,Category 1,17.6N,113.2W,75
1956,Category 1,18.1N,113.8W,75
1956,Category 1,18.5N,114.8W,75
1956,Category 1,18.9N,115.9W,75
1956,Category 1,19.5N,117.5W,75
1956,Category 1,20.1N,119.2W,75
1956,Category 1,21.3N,121.2W,75
1956,Category 1,22.3N,123.2W,75
1956,Category 1,22.4N,125.4W,75
1956,TS,22.0N,127.6W,60
1956,Category 1,21.5N,129.5W,75
1956,Category 1,20.9N,131.3W,75
1956,TS,17.7N,124.9W,45
1956,TS,17.3N,126.5W,45
1956,TS,16.7N,128.0W,45
1956,TS,16.4N,129.8W,45
1956,Category 1,16.3N,115.2W,75
1956,Category 1,16.5N,116.2W,75
1956,Category 1,16.7N,117.0W,75
1956,Category 1,16.8N,117.6W,75
1956,Category 1,16.9N,118.2W,75
1956,Category 1,17.0N,119.0W,75
1956,Category 1,17.1N,119.9W,75
1956,Category 1,16.9N,120.8W,75
1956,Category 1,16.6N,121.6W,75
1956,Category 1,16.4N,122.3W,75
1956,Category 1,16.3N,123.1W,75
1956,Category 1,16.9N,104.6W,75
1956,Category 1,17.6N,105.9W,75
1956,Category 1,18.2N,107.1W,75
1956,Category 1,18.7N,108.1W,75
1956,Category 1,19.1N,109.2W,75
1956,Category 1,19.2N,110.6W,75
1956,Category 1,19.3N,112.0W,75
1956,Category 1,19.5N,113.5W,75
1956,Category 1,19.6N,115.0W,75
1956,Category 1,19.7N,116.1W,75
1956,Category 1,19.8N,117.1W,75
1956,Category 1,20.0N,118.1W,75
1956,Category 1,20.3N,119.0W,75
1956,Category 1,20.8N,120.1W,75
1956,Category 1,21.4N,121.0W,75
1956,Category 1,22.1N,121.7W,75
1956,Category 1,22.8N,122.3W,75
1956,Category 1,23.5N,122.8W,75
1956,Category 1,24.2N,123.3W,75
1956,TS,17.5N,115.0W,45
1956,TS,17.4N,116.0W,45
1956,TS,17.3N,117.0W,45
1956,TS,17.1N,118.0W,45
1956,TS,17.0N,118.9W,45
1956,TS,16.9N,119.6W,45
1956,TS,16.9N,120.4W,45
1957,Category 1,11.9N,108.2W,75
1957,Category 1,11.8N,109.6W,75
1957,Category 1,11.8N,110.7W,75
1957,Category 1,11.8N,111.6W,75
1957,Category 1,11.7N,112.5W,75
1957,Category 1,11.6N,113.3W,75
1957,Category 1,11.5N,114.0W,75
1957,Category 1,11.4N,115.0W,75
1957,Category 1,11.4N,116.0W,75
1957,Category 1,11.5N,116.9W,75
1957,Category 1,11.6N,117.8W,75
1957,Category 1,11.7N,118.5W,75
1957,Category 1,11.9N,119.2W,75
1957,Category 1,12.0N,120.0W,75
1957,Category 1,12.2N,120.8W,75
1957,Category 1,12.5N,121.7W,75
1957,Category 1,12.9N,122.6W,75
1957,Category 1,13.1N,123.6W,75
1957,Category 1,13.4N,124.5W,75
1957,Category 1,13.7N,125.4W,75
1957,Category 1,14.1N,126.4W,75
1957,Category 1,14.5N,127.2W,75
1957,Category 1,14.9N,128.0W,75
1957,Category 1,15.3N,128.8W,75
1957,Category 1,15.7N,129.7W,75
1957,Category 1,16.1N,131.1W,75
1957,Category 1,16.4N,132.6W,75
1957,Category 1,16.8N,133.6W,75
1957,Category 1,17.1N,134.7W,75
1957,Category 1,17.3N,135.9W,75
1957,Category 1,17.5N,137.1W,75
1957,Category 1,17.7N,138.2W,75
1957,Category 1,17.8N,139.3W,75
1957,Category 1,17.9N,140.5W,75
1957,Category 1,18.0N,141.8W,75
1957,Category 1,18.3N,142.9W,75
1957,Category 1,18.6N,144.0W,75
1957,Category 1,18.7N,144.8W,75
1957,Category 1,18.8N,145.6W,75
1957,Category 1,18.9N,146.2W,75
1957,Category 1,19.1N,146.9W,75
1957,Category 1,19.3N,148.4W,75
1957,Category 1,19.4N,149.9W,75
1957,Category 1,19.5N,151.8W,75
1957,Category 1,19.7N,154.0W,75
1957,TS,18.4N,125.7W,50
1957,TS,18.4N,127.3W,45
1957,TS,18.6N,128.9W,45
1957,TS,18.9N,130.0W,45
1957,TS,19.2N,131.1W,45
1957,TS,19.4N,132.3W,45
1957,TS,19.7N,133.5W,45
1957,TS,20.4N,134.9W,45
1957,TS,21.1N,136.3W,60
1957,TS,21.6N,137.6W,50
1957,TS,22.1N,138.9W,50
1957,TS,22.5N,140.0W,50
1957,TS,22.8N,141.1W,50
1957,TS,23.7N,143.0W,50
1957,TS,25.0N,145.0W,50
1957,TS,26.5N,146.5W,45
1957,TS,28.0N,148.0W,45
1957,TS,29.2N,149.4W,55
1957,TS,30.2N,150.9W,60
1957,HU,30.6N,152.0W,65
1957,Category 1,31.0N,153.0W,75
1957,HU,31.6N,154.0W,65
1957,HU,32.3N,155.0W,65
1957,HU,32.8N,155.6W,65
1957,TS,33.2N,156.3W,60
1957,TS,33.7N,158.1W,60
1957,TS,34.1N,160.0W,60
1957,TS,34.5N,161.3W,50
1957,TS,34.8N,162.7W,55
1957,TS,35.1N,163.9W,60
1957,Category 1,35.3N,165.0W,75
1957,Category 1,35.5N,165.9W,90
1957,Category 1,35.7N,166.8W,90
1957,Category 1,36.3N,168.5W,80
1957,HU,37.1N,170.0W,70
1957,HU,37.7N,170.6W,65
1957,TS,38.3N,170.6W,60
1957,TS,38.9N,170.4W,50
1957,TS,39.5N,170.1W,45
1957,TS,39.7N,170.0W,45
1957,TS,39.8N,169.8W,45
1957,Category 1,14.2N,108.3W,75
1957,Category 1,14.6N,109.3W,75
1957,Category 1,15.3N,109.9W,75
1957,Category 1,15.9N,109.8W,75
1957,Category 1,16.5N,109.8W,75
1957,Category 1,16.9N,110.1W,75
1957,Category 1,17.3N,110.3W,75
1957,Category 1,18.0N,110.5W,75
1957,Category 1,18.6N,110.8W,75
1957,Category 1,19.3N,111.3W,75
1957,Category 1,19.8N,111.9W,75
1957,Category 1,20.1N,112.5W,75
1957,Category 1,20.4N,113.1W,75
1957,Category 1,21.2N,114.2W,75
1957,Category 1,22.1N,115.2W,75
1957,Category 1,22.6N,115.6W,75
1957,Category 1,23.1N,116.0W,75
1957,Category 1,23.5N,116.6W,75
1957,Category 1,24.0N,117.3W,75
1957,Category 1,24.7N,118.3W,75
1957,Category 1,25.3N,119.3W,75
1957,Category 1,25.8N,120.1W,75
1957,Category 1,26.3N,120.6W,75
1957,Category 1,27.1N,120.8W,75
1957,Category 1,27.9N,120.8W,75
1957,Category 1,28.5N,120.7W,75
1957,Category 1,29.1N,120.4W,75
1957,TD,15.0N,149.6W,25
1957,TS,15.0N,150.5W,45
1957,TS,15.1N,151.6W,45
1957,TS,15.2N,152.6W,45
1957,TS,15.3N,153.5W,45
1957,TS,15.7N,154.7W,45
1957,TS,16.2N,155.8W,45
1957,TS,17.0N,157.0W,45
1957,TS,17.7N,157.8W,45
1957,TS,18.7N,159.1W,45
1957,TS,19.7N,160.3W,45
1957,TS,20.7N,161.7W,45
1957,Category 1,21.7N,162.9W,75
1957,Category 1,22.0N,164.4W,75
1957,Category 1,23.0N,165.4W,75
1957,Category 1,23.8N,166.5W,75
1957,Category 1,24.4N,167.8W,75
1957,Category 1,24.6N,168.5W,75
1957,Category 1,25.0N,169.6W,75
1957,Category 1,25.0N,170.5W,75
1957,Category 1,25.0N,171.5W,75
1957,Category 1,25.1N,172.2W,75
1957,Category 1,25.3N,172.7W,75
1957,Category 1,25.4N,173.3W,75
1957,Category 1,25.3N,173.9W,75
1957,Category 1,25.0N,174.5W,75
1957,Category 1,24.7N,174.9W,75
1957,Category 1,24.3N,175.4W,75
1957,Category 1,23.7N,175.8W,75
1957,Category 1,23.0N,176.2W,75
1957,Category 1,22.3N,176.7W,75
1957,Category 1,21.6N,177.5W,75
1957,Category 1,21.0N,178.3W,75
1957,Category 1,20.5N,179.2W,75
1957,Category 1,20.1N,179.9E,75
1957,Category 1,19.7N,179.0E,80
1957,Category 1,19.4N,178.2E,85
1957,Category 1,19.4N,176.9E,93
1957,Category 2,19.7N,175.6E,100
1957,Category 2,20.2N,174.5E,100
1957,Category 2,20.8N,173.5E,100
1957,Category 2,21.4N,172.1E,100
1957,Category 2,22.0N,170.8E,100
1957,Category 2,22.7N,169.4E,100
1957,Category 2,23.3N,168.0E,100
1957,Category 2,23.8N,166.5E,100
1957,Category 2,24.2N,165.0E,100
1957,Category 3,24.8N,163.5E,110
1957,TS,15.3N,139.0W,45
1957,TS,15.5N,139.7W,45
1957,TS,15.8N,140.5W,45
1957,TS,16.3N,141.5W,45
1957,TS,16.7N,142.4W,45
1957,TS,17.0N,143.0W,45
1957,TS,17.3N,143.5W,45
1957,TS,17.7N,144.1W,45
1957,TD,18.0N,145.0W,25
1957,TD,18.3N,145.7W,25
1957,Category 1,15.0N,98.6W,75
1957,Category 1,15.8N,99.4W,75
1957,Category 1,16.3N,100.1W,75
1957,Category 1,16.6N,100.7W,75
1957,Category 1,17.0N,101.3W,75
1957,EX,17.4N,101.7W,75
1957,EX,17.8N,102.0W,75
1957,EX,18.2N,102.3W,75
1957,TS,20.2N,108.6W,45
1957,TS,20.6N,108.3W,45
1957,TS,21.1N,108.2W,45
1957,TS,21.7N,108.3W,45
1957,TS,22.2N,108.5W,45
1957,TS,22.7N,108.6W,45
1957,TS,23.2N,108.7W,45
1957,TS,23.7N,108.7W,45
1957,TS,24.2N,108.6W,45
1957,TS,24.5N,108.9W,45
1957,TS,24.5N,109.5W,45
1957,TS,12.0N,162.0W,45
1957,TS,12.2N,163.0W,45
1957,TS,12.3N,163.9W,45
1957,TS,12.4N,164.8W,45
1957,TS,12.5N,166.0W,45
1957,TS,12.5N,166.9W,45
1957,TS,12.6N,167.9W,45
1957,TS,12.6N,168.9W,45
1957,TS,12.6N,170.0W,45
1957,TS,12.6N,171.1W,45
1957,TD,12.7N,172.2W,25
1957,TD,12.7N,173.5W,25
1957,TD,12.7N,175.5W,25
1957,TS,14.0N,100.5W,45
1957,TS,14.2N,101.0W,45
1957,TS,14.4N,102.4W,45
1957,TS,14.8N,102.9W,45
1957,Category 1,17.4N,119.4W,75
1957,Category 1,17.5N,119.9W,75
1957,Category 1,18.0N,120.4W,75
1957,Category 1,18.9N,120.9W,75
1957,Category 1,19.8N,121.2W,75
1957,Category 1,20.3N,120.6W,75
1957,Category 1,20.8N,119.7W,75
1957,Category 1,21.6N,119.2W,75
1957,Category 1,22.4N,118.7W,75
1957,Category 1,23.0N,117.0W,75
1957,Category 1,23.6N,115.2W,75
1957,Category 1,23.9N,114.5W,75
1957,Category 1,24.2N,113.7W,75
1957,Category 1,25.0N,112.8W,75
1957,Category 1,25.8N,111.9W,75
1957,Category 1,26.4N,111.2W,75
1957,Category 1,27.0N,110.5W,75
1957,EX,29.4N,109.1W,25
1957,LO,32.2N,107.5W,20
1957,LO,33.1N,106.5W,20
1957,LO,32.8N,105.9W,20
1957,Category 1,12.9N,102.9W,75
1957,Category 1,14.7N,103.5W,75
1957,Category 1,15.9N,104.2W,75
1957,Category 1,16.5N,105.2W,75
1957,Category 1,17.0N,106.0W,75
1957,Category 1,17.4N,106.2W,75
1957,Category 1,17.9N,106.3W,75
1957,Category 1,18.5N,106.3W,75
1957,Category 1,19.1N,106.3W,75
1957,Category 1,19.8N,106.3W,75
1957,Category 1,20.5N,106.3W,75
1957,TD,16.0N,112.6W,25
1957,TD,16.7N,111.9W,25
1957,TD,17.5N,111.0W,25
1957,TS,18.5N,110.0W,45
1957,TS,19.7N,109.0W,45
1957,Category 3,21.1N,108.0W,120
1957,Category 3,22.6N,107.0W,120
1957,EX,24.3N,106.4W,45
1957,EX,26.3N,106.2W,25
1957,TS,11.7N,162.5W,45
1957,TS,12.4N,162.3W,45
1957,TS,13.0N,161.8W,45
1957,TS,13.7N,161.5W,45
1957,Category 1,14.4N,161.3W,75
1957,Category 1,14.9N,161.2W,75
1957,Category 1,15.5N,160.9W,75
1957,Category 1,16.2N,160.8W,75
1957,Category 1,16.7N,160.7W,75
1957,Category 1,17.4N,160.6W,75
1957,Category 1,18.0N,160.5W,75
1957,Category 1,18.6N,160.7W,75
1957,Category 1,19.2N,160.8W,75
1957,Category 1,20.4N,161.0W,75
1957,Category 1,21.4N,161.4W,75
1957,Category 1,21.7N,162.7W,75
1957,Category 1,21.4N,163.6W,75
1957,Category 1,21.3N,163.9W,75
1957,Category 1,21.2N,164.4W,75
1957,Category 1,21.0N,164.7W,75
1957,Category 1,21.0N,165.2W,75
1957,Category 1,20.8N,166.1W,75
1957,Category 1,20.7N,167.1W,75
1957,Category 1,20.5N,168.1W,75
1957,Category 1,20.5N,169.0W,75
1957,Category 1,20.5N,170.0W,75
1957,Category 1,20.5N,171.0W,75
1957,Category 1,20.4N,172.2W,75
1957,TS,20.0N,173.0W,45
1957,TS,18.9N,173.3W,45
1957,TD,17.7N,173.3W,25
1958,Category 1,12.1N,98.0W,75
1958,Category 1,12.3N,99.0W,75
1958,Category 1,12.4N,99.8W,75
1958,Category 1,12.5N,100.2W,75
1958,Category 1,12.6N,100.7W,75
1958,Category 1,12.8N,101.3W,75
1958,Category 1,13.0N,101.9W,75
1958,TS,13.1N,102.5W,45
1958,Category 1,13.3N,103.0W,75
1958,Category 1,13.6N,103.5W,75
1958,Category 1,14.0N,104.0W,75
1958,Category 1,14.3N,104.6W,75
1958,Category 1,14.7N,105.3W,75
1958,Category 1,15.0N,105.8W,75
1958,Category 1,15.4N,106.3W,75
1958,Category 1,16.0N,106.8W,75
1958,Category 1,16.7N,107.2W,75
1958,Category 1,17.1N,107.8W,75
1958,Category 1,17.4N,108.3W,75
1958,Category 1,17.7N,108.6W,75
1958,Category 1,17.9N,109.0W,75
1958,Category 1,18.0N,109.3W,75
1958,Category 1,18.2N,109.7W,75
1958,Category 1,18.4N,110.0W,75
1958,Category 1,18.6N,110.2W,75
1958,Category 1,18.7N,110.4W,75
1958,Category 1,18.9N,110.6W,75
1958,Category 1,19.1N,110.8W,75
1958,Category 1,19.3N,111.0W,75
1958,Category 1,19.5N,111.1W,75
1958,Category 1,19.7N,111.2W,75
1958,Category 1,19.9N,111.3W,75
1958,Category 1,20.2N,111.4W,75
1958,Category 1,20.9N,111.0W,75
1958,Category 1,21.7N,110.3W,75
1958,Category 1,22.3N,109.8W,75
1958,Category 1,22.9N,109.3W,75
1958,EX,23.3N,108.8W,25
1958,EX,23.5N,108.2W,25
1958,EX,23.6N,107.9W,25
1958,EX,23.5N,108.0W,25
1958,TS,12.5N,91.7W,45
1958,TS,13.1N,92.2W,45
1958,TS,13.7N,92.7W,45
1958,TS,14.2N,93.2W,45
1958,TS,14.8N,93.7W,45
1958,TS,15.4N,94.2W,45
1958,TS,16.0N,94.7W,45
1958,TS,16.6N,95.4W,45
1958,TS,17.2N,96.2W,45
1958,Category 1,17.6N,127.6W,75
1958,Category 1,17.6N,128.8W,75
1958,Category 1,17.7N,129.9W,75
1958,Category 1,17.9N,131.0W,75
1958,Category 1,18.1N,132.1W,75
1958,Category 1,18.2N,133.4W,75
1958,Category 1,18.2N,134.8W,75
1958,Category 1,18.3N,135.8W,75
1958,Category 1,18.4N,136.8W,75
1958,Category 1,18.4N,137.6W,75
1958,Category 1,18.3N,138.3W,75
1958,Category 1,19.1N,125.1W,75
1958,Category 1,19.1N,126.2W,75
1958,Category 1,19.1N,127.3W,75
1958,Category 1,19.1N,128.5W,75
1958,Category 1,19.1N,129.7W,75
1958,Category 1,19.1N,130.7W,75
1958,Category 1,19.5N,131.6W,75
1958,Category 1,19.8N,132.0W,75
1958,Category 1,20.2N,132.3W,75
1958,Category 1,20.6N,132.7W,75
1958,Category 1,21.0N,133.0W,75
1958,Category 1,21.5N,133.2W,75
1958,Category 1,22.0N,133.4W,75
1958,Category 1,22.5N,133.7W,75
1958,Category 1,23.0N,134.0W,75
1958,Category 1,23.4N,134.3W,75
1958,Category 1,23.8N,134.6W,75
1958,TS,16.1N,100.1W,45
1958,TS,16.6N,101.3W,45
1958,TS,17.0N,102.4W,45
1958,TS,17.4N,103.5W,45
1958,TS,17.8N,104.6W,45
1958,TS,18.5N,106.1W,45
1958,TS,19.3N,107.6W,45
1958,TS,20.0N,108.8W,45
1958,TS,20.7N,109.9W,45
1958,TS,21.2N,110.9W,45
1958,TS,21.7N,111.8W,45
1958,TS,22.8N,113.3W,45
1958,TS,23.9N,114.7W,45
1958,TS,24.9N,115.9W,45
1958,TS,25.8N,117.0W,45
1958,TS,16.8N,113.5W,45
1958,TS,17.4N,114.4W,45
1958,TS,17.9N,115.3W,45
1958,TS,18.5N,116.6W,45
1958,TS,19.0N,118.0W,45
1958,TS,19.7N,154.5W,45
1958,TD,19.8N,155.0W,25
1958,TD,20.0N,155.5W,25
1958,TD,20.1N,155.9W,25
1958,TD,20.2N,156.4W,25
1958,TD,20.3N,157.5W,25
1958,TD,20.3N,158.5W,25
1958,TD,20.0N,159.5W,25
1958,TD,19.7N,160.4W,25
1958,TS,17.4N,121.9W,45
1958,TS,17.3N,123.0W,45
1958,TS,17.3N,124.0W,45
1958,TS,17.3N,124.9W,45
1958,TS,17.3N,125.9W,45
1958,TS,17.4N,127.1W,45
1958,TS,17.5N,128.3W,45
1958,Category 1,18.1N,111.9W,75
1958,Category 1,18.4N,112.6W,75
1958,Category 1,18.6N,113.3W,75
1958,Category 1,18.8N,114.0W,75
1958,Category 1,18.9N,114.7W,75
1958,Category 1,19.0N,115.4W,75
1958,Category 1,19.0N,116.2W,75
1958,Category 1,19.0N,116.7W,75
1958,Category 1,19.0N,117.2W,75
1958,Category 1,19.1N,117.6W,90
1958,Category 1,19.2N,118.1W,75
1958,Category 1,19.2N,118.6W,75
1958,Category 1,19.2N,119.1W,75
1958,Category 1,19.1N,119.6W,75
1958,Category 1,19.1N,120.0W,75
1958,Category 1,19.1N,120.5W,75
1958,Category 1,19.0N,121.0W,75
1958,Category 1,18.9N,121.6W,75
1958,Category 1,18.8N,122.2W,75
1958,Category 1,18.6N,123.1W,75
1958,Category 1,18.4N,123.9W,75
1958,Category 1,18.2N,124.7W,75
1958,Category 1,18.1N,125.5W,75
1958,Category 1,18.0N,126.2W,75
1958,Category 1,18.0N,126.9W,75
1958,Category 1,17.8N,127.5W,75
1958,Category 1,17.5N,128.1W,75
1958,TS,21.0N,108.0W,45
1958,TS,21.6N,108.7W,45
1958,TS,22.2N,109.3W,45
1958,TS,22.8N,109.6W,45
1958,TS,23.5N,110.0W,45
1958,EX,25.2N,111.2W,45
1958,EX,28.2N,113.4W,45
1958,Category 1,15.6N,100.3W,75
1958,Category 1,15.8N,100.8W,75
1958,Category 1,16.0N,101.3W,75
1958,Category 1,16.1N,101.8W,75
1958,Category 1,16.3N,102.3W,75
1958,Category 1,16.5N,102.8W,75
1958,Category 1,16.7N,103.3W,75
1958,Category 1,16.9N,103.9W,75
1958,Category 1,17.0N,104.5W,75
1958,Category 1,17.2N,104.9W,75
1958,Category 1,17.4N,105.4W,75
1958,Category 1,17.9N,106.2W,75
1958,Category 1,18.6N,107.0W,75
1958,Category 1,19.3N,107.6W,75
1958,Category 1,20.0N,108.2W,75
1958,Category 1,20.8N,108.9W,75
1958,Category 1,21.9N,109.5W,75
1958,Category 1,23.4N,109.9W,75
1958,Category 1,25.0N,110.3W,75
1958,Category 1,26.4N,110.7W,75
1958,Category 1,27.9N,111.0W,75
1958,EX,29.4N,111.2W,45
1958,EX,31.0N,111.2W,25
1958,LO,32.3N,111.0W,20
1958,LO,33.4N,110.4W,20
1958,LO,33.9N,108.9W,20
1958,LO,33.8N,106.2W,20
1958,TS,14.7N,112.0W,45
1958,TS,14.8N,113.3W,45
1958,TS,14.9N,114.7W,45
1958,TS,15.0N,116.1W,45
1958,TS,15.0N,117.5W,45
1958,TS,15.0N,118.6W,45
1958,TS,15.0N,119.8W,45
1958,TS,15.0N,120.9W,45
1958,TS,15.0N,122.0W,45
1958,TS,15.0N,123.0W,45
1958,TS,15.0N,123.9W,45
1958,TS,18.4N,108.3W,45
1958,TS,18.7N,108.1W,45
1958,TS,19.0N,107.9W,45
1958,TS,19.7N,106.6W,45
1958,TS,20.4N,105.6W,45
1958,TD,21.0N,104.8W,25
1959,TS,17.1N,105.9W,45
1959,TS,17.7N,106.4W,45
1959,TS,18.3N,106.7W,45
1959,TS,18.7N,106.7W,45
1959,TS,19.2N,106.6W,45
1959,TS,19.9N,106.4W,45
1959,TS,20.7N,106.2W,45
1959,TS,21.6N,106.1W,45
1959,TS,22.6N,106.2W,45
1959,EX,24.1N,107.3W,45
1959,EX,26.2N,109.6W,45
1959,TS,16.6N,104.1W,45
1959,TS,17.1N,105.1W,45
1959,TS,17.5N,106.0W,45
1959,TS,17.9N,106.7W,45
1959,TS,18.3N,107.3W,45
1959,TS,18.8N,108.0W,45
1959,TS,19.4N,108.7W,45
1959,TS,19.9N,109.7W,45
1959,TS,20.4N,111.1W,45
1959,TS,12.2N,118.4W,45
1959,TS,12.2N,119.3W,45
1959,TS,12.5N,120.2W,45
1959,TS,12.9N,120.7W,45
1959,TS,13.4N,121.3W,45
1959,TS,13.7N,121.9W,45
1959,TS,14.0N,122.5W,45
1959,TS,14.6N,123.1W,45
1959,TS,15.2N,123.6W,45
1959,TS,16.7N,125.2W,45
1959,TS,18.0N,127.0W,45
1959,TS,19.0N,128.6W,45
1959,TS,19.7N,130.3W,45
1959,TS,19.9N,131.1W,45
1959,TS,20.0N,131.9W,45
1959,TS,20.0N,132.9W,45
1959,TS,20.1N,133.9W,45
1959,TS,20.2N,134.8W,45
1959,TS,20.2N,135.7W,45
1959,TS,20.2N,136.7W,45
1959,TS,20.3N,137.6W,45
1959,TS,20.4N,138.4W,45
1959,TS,20.5N,139.1W,45
1959,TS,20.6N,139.9W,45
1959,TS,20.6N,140.7W,45
1959,TS,16.3N,120.2W,45
1959,TS,16.3N,120.6W,45
1959,TS,16.3N,121.3W,45
1959,TS,16.4N,122.7W,45
1959,TS,16.6N,124.0W,45
1959,TS,17.1N,125.0W,45
1959,TS,17.6N,125.9W,45
1959,TS,18.0N,127.0W,45
1959,TS,18.2N,128.1W,45
1959,TS,18.2N,128.9W,45
1959,TS,18.0N,129.6W,45
1959,TS,17.7N,130.6W,45
1959,TS,17.5N,131.6W,45
1959,TS,17.4N,132.4W,45
1959,TS,17.4N,133.3W,45
1959,TS,12.5N,98.1W,45
1959,TS,12.6N,98.6W,45
1959,TS,12.8N,99.0W,45
1959,TS,13.0N,99.5W,45
1959,TS,13.2N,99.9W,45
1959,TS,15.7N,141.2W,60
1959,Category 1,15.8N,141.8W,90
1959,Category 2,15.7N,142.9W,100
1959,Category 3,15.6N,144.0W,110
1959,Category 3,15.5N,144.9W,120
1959,Category 4,15.3N,145.7W,130
1959,Category 3,15.3N,146.7W,120
1959,Category 3,15.4N,147.8W,120
1959,Category 3,15.6N,148.6W,120
1959,Category 3,15.9N,149.4W,120
1959,Category 3,16.3N,150.4W,120
1959,Category 3,16.6N,151.5W,120
1959,Category 3,16.7N,152.6W,120
1959,Category 3,17.0N,153.9W,120
1959,Category 3,17.1N,155.0W,120
1959,Category 3,17.3N,156.0W,115
1959,Category 3,17.7N,156.8W,110
1959,Category 3,18.2N,157.7W,110
1959,Category 2,18.7N,158.2W,100
1959,Category 2,19.5N,158.5W,100
1959,Category 2,20.3N,158.8W,100
1959,Category 1,21.0N,159.0W,80
1959,Category 1,21.8N,159.5W,75
1959,TS,22.4N,159.5W,45
1959,TS,22.9N,160.7W,45
1959,TS,23.0N,162.1W,45
1959,TD,23.2N,163.0W,25
1959,TS,25.5N,130.4W,45
1959,TS,25.8N,132.2W,45
1959,TS,26.2N,133.9W,45
1959,TS,26.5N,134.6W,45
1959,TS,26.9N,135.4W,45
